"id_manif","nom","description","emetteur","rubrique","categorie_1","categorie_2","categorie_3","categorie_4","categorie_5","precisions_public","accueil_enfant","date","complet","annule","reporte","date_report","organisateurs","lieu","adresse","ville","code_postal","gratuit","precisions_tarifs","heure_debut","heure_fin","info_suppl","internet_1","url_internet_1","internet_2","url_internet_2","libelle_telephone_1","telephone_1","libelle_telephone_2","telephone_2","libelle_courriel_1","courriel_1","libelle_courriel_2","courriel_2","media_1","media_2","media_3","media_4","media_5","media_6","media_7","media_8","lien_agenda"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","13/07/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119498"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","20/07/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119499"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","27/07/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119500"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","02/06/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119501"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","09/06/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119502"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","16/06/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119503"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","23/06/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119504"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","30/06/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119505"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","07/07/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119506"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","21/07/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119508"
"28679","Mangasia / Tout le monde peut lire des mangas !","<p><strong>Exposition proposée par l'association Envie de Japon</strong><br />Si vous ne connaissez rien au monde du manga ou que vous pensez que seuls les ados peuvent en lire, cette exposition va vous permettre de découvrir la grande variété existant dans ce domaine et de trouver un manga qui vous plaira !</p>","BIBLIOTHEQUE DE NANTES","Culture","Expositions","","","","","Tout public","0","28/07/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","","","<p>Exposition visible aux horaires d'ouverture de la médiathèque.</p>","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28679-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28679-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119509"
"28697","Mangasia / Le polar japonais","<p><strong>Thé littéraire animé par l'association Envie de Japon</strong><br />Avez-vous déjà lu un roman policier japonais ? Si ce n’est pas encore le cas, profitez de cette séance pour découvrir les auteurs phares du polar japonais en dégustant une bonne tasse de thé… japonais bien sûr !</p>","BIBLIOTHEQUE DE NANTES","Culture","Activité à partager","Rencontre","","","","Public adulte et adolescent","0","02/06/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","15:00","17:00","","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28697-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28697-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28697-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28697-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28697-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119580"
"28701","Mangasia / Découverte du japonais","<p><strong>Atelier animé par l'association Envie de Japon</strong><br />Trop compliquée ? Impossible à écrire ? Pourtant, la langue japonaise reste assez facilement abordable ! Si cela vous intrigue, n’hésitez pas à participer à cette séance de découverte.</p>","BIBLIOTHEQUE DE NANTES","Culture","Atelier","","","","","à partir de 11 ans","1","23/06/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","15:00","16:30","","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/d/28701-1-decouverte-japonais-1.jpg","http://www.nantes.fr/banque/public/images/culture/d/28701-2-decouverte-japonais-1.jpg","http://www.nantes.fr/banque/public/images/culture/d/28701-3-decouverte-japonais-1.jpg","http://www.nantes.fr/banque/public/images/culture/d/28701-4-decouverte-japonais-1.jpg","http://www.nantes.fr/banque/public/images/culture/d/28701-5-decouverte-japonais-1.jpg","","","","http://www.nantes.fr/infonantes/agenda/119597"
"28702","Mangasia / Découverte du dessin manga","<p><strong>Atelier animé par l'association Envie de Japon</strong><br />Après une présentation des caractéristiques du dessin manga, apprenez à dessiner un personnage manga de type chibi, c’est-à-dire petit et mignon.</p>","BIBLIOTHEQUE DE NANTES","Culture","Atelier","","","","","De 8 à 12 ans","1","11/07/2018","0","0","0","","Envie de Japon","Médiathèque Est Floresca Guépin","15 Rue de la Haluchère","Nantes","44300","1","","14:30","16:30","","","","","","","","","","","","","","http://www.nantes.fr/banque/public/images/culture/f/28702-1-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28702-2-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28702-3-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28702-4-figure-in-manga-style-golden3.jpg","http://www.nantes.fr/banque/public/images/culture/f/28702-5-figure-in-manga-style-golden3.jpg","","","","http://www.nantes.fr/infonantes/agenda/119598"
